panchayat_id,lgd_code,panchayat_name,block_name,district_name,station_id,date,forecast_issue_date,block_forecast_rainfall_mm,panchayat_latitude,panchayat_longitude,elevation_m,station_distance_km,lead_days,month,day_of_year,actual_rainfall_mm
1548,183230,Nimgile,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.5522,74.3822,465,13.31,0,3,68,5.8
1549,183231,Nimshewadi,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.6111,74.4522,458,9.08,0,3,68,5.8
1550,183232,Padalde,Malegaon,Nashik,Malegaon AWS,2026-03-09,2026-03-09,10.0,20.6011,74.4911,448,6.01,0,3,68,5.8
1551,183233,Palasdare,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5822,74.4122,465,10.79,0,2,40,12.4
1552,183234,Pandhrun,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5411,74.3511,470,16.57,0,2,40,12.4
1553,183236,Patane,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5211,74.4822,448,4.33,0,2,40,12.4
1554,183235,Patharde,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5511,74.3111,472,20.71,0,2,40,12.4
1555,183237,Pimpalgaon,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5722,74.4211,465,9.58,0,2,40,12.4
1556,183238,Pohane,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.7623,74.4217,458,25.33,0,2,40,12.4
1557,183239,Rajmane,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5811,74.4822,442,4.51,0,2,40,12.4
1558,183241,Ravalgaon,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5922,74.3411,485,18.2,0,2,40,12.4
1559,183240,Ronzane,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5411,74.3822,468,13.34,0,2,40,12.4
1560,183242,Ronze,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5111,74.4522,452,7.41,0,2,40,12.4
1561,183243,Sajwal,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5522,74.3111,475,20.71,0,2,40,12.4
1562,183244,Sakur,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5611,74.4122,465,10.26,0,2,40,12.4
1563,183245,Sakuri (Ni),Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.4811,74.5211,450,7.75,0,2,40,12.4
1564,183246,Satmanne,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.6111,74.6011,435,11.67,0,2,40,12.4
1565,183247,Saundane,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5822,74.4522,458,7.0,0,2,40,12.4
1566,295549,Savatawadi,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.6211,74.4211,462,12.17,0,2,40,12.4
1567,183249,Savkarwadi,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5511,74.4822,448,2.9,0,2,40,12.4
1568,183248,Sawandgaon,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5722,74.3822,472,13.53,0,2,40,12.4
1569,183251,Sayne (Kd),Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5911,74.5211,435,4.71,0,2,40,12.4
1570,183252,Shendurni,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.6111,74.6522,428,16.29,0,2,40,12.4
1571,183253,Sherul,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.615,74.7595,432,26.96,0,2,40,12.4
1572,183254,Shirsondi,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5822,74.4922,450,4.03,0,2,40,12.4
1573,183255,Sitane,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5411,74.3411,472,17.61,0,2,40,12.4
1574,183256,Sonaj,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5522,74.4522,452,6.02,0,2,40,12.4
1575,183258,Takali,Malegaon,Nashik,Malegaon AWS,2026-02-09,2026-02-09,20.0,20.5611,74.3811,470,13.48,0,2,40,12.4
1576,183259,Talwade,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.3977,74.7498,465,30.18,0,1,9,1.2
1577,183260,Tehare,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5122,74.4111,458,11.12,0,1,9,1.2
1578,183261,Tingri,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.4811,74.5511,445,8.78,0,1,9,1.2
1579,183262,Tokade,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.6211,74.5822,435,10.91,0,1,9,1.2
1580,183263,Umbarde,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5922,74.4211,468,10.38,0,1,9,1.2
1581,183265,Vadel,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.6389,74.457,448,11.32,0,1,9,1.2
1582,183266,Vadgaon,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5511,74.3111,475,20.71,0,1,9,1.2
1583,183267,Vadner,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5611,74.4922,445,2.23,0,1,9,1.2
1584,183268,Vajirkhede,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5411,74.3411,472,17.61,0,1,9,1.2
1585,183270,Valwade,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5822,74.4522,458,7.0,0,1,9,1.2
1586,183271,Valwadi,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.6111,74.5211,442,6.89,0,1,9,1.2
1587,183272,Vanpat,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5922,74.6211,435,12.48,0,1,9,1.2
1588,183273,Varahane,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5411,74.3822,468,13.34,0,1,9,1.2
1589,183264,Virane,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.7441,74.46,448,22.2,0,1,9,1.2
1590,183269,Wake,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5511,74.4111,462,10.3,0,1,9,1.2
1591,183274,Yesgaon (Bk),Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.6111,74.5511,435,8.03,0,1,9,1.2
1592,183275,Yesgaon (Kd),Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.6211,74.5611,438,9.53,0,1,9,1.2
1593,183276,Zadi,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5822,74.4822,448,4.6,0,1,9,1.2
1594,183277,Zodage,Malegaon,Nashik,Malegaon AWS,2026-01-09,2026-01-09,5.0,20.5922,74.3411,485,18.2,0,1,9,1.2
1595,183278,Amode,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.5036,74.7726,465,25.03,0,1,9,1.2
1596,183279,Anakwade,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.4122,74.5811,480,13.44,0,1,9,1.2
1597,183280,Astgaon,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3168,74.4887,512,16.84,0,1,9,1.2
1598,183281,Babhulwadi,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3511,74.6122,495,6.03,0,1,9,1.2
1599,183282,Bangaon Bk.,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3822,74.5511,505,13.07,0,1,9,1.2
1600,183283,Bangaon Kh.,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3911,74.5422,508,14.41,0,1,9,1.2
1601,183291,Bejgaon,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3111,74.4422,520,21.67,0,4,99,2.5
1602,183285,Bhalur,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.4011,74.6211,520,10.57,0,4,99,2.5
1603,183286,Bhardi,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3522,74.5844,520,8.29,0,4,99,2.5
1604,183287,Bhauri,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3811,74.6011,520,9.41,0,4,99,2.5
1605,183288,Birole,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3211,74.5211,520,13.5,0,4,99,2.5
1606,183289,Bolthan,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.1921,74.9086,520,29.99,0,4,99,2.5
1607,183290,Borale,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3511,74.5822,520,8.42,0,4,99,2.5
1608,183284,Boygaon,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3411,74.5511,520,10.88,0,4,99,2.5
1609,183292,Chandore,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3822,74.6111,520,8.99,0,4,99,2.5
1610,183293,Chinchvihir,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3622,74.6311,520,6.13,0,4,99,2.5
1611,183294,Dahegaon,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.4111,74.5211,520,17.52,0,4,99,2.5
1612,183295,Darhel,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3811,74.5811,520,10.68,0,4,99,2.5
1613,183296,Dhaner,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3222,74.5422,520,11.32,0,4,99,2.5
1614,183297,Dheku Kd.,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3511,74.5911,520,7.66,0,4,99,2.5
1615,183298,Dhotane Bk.,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3922,74.6011,520,10.47,0,4,99,2.5
1616,183299,Dhotane Kh.,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3955,74.6122,520,10.29,0,4,99,2.5
1617,183300,Ekawai,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.4011,74.5511,520,14.45,0,4,99,2.5
1618,183301,Fulenagar,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3822,74.5844,520,10.55,0,4,99,2.5
1619,183302,Gangadhari,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3111,74.4822,520,17.5,0,4,99,2.5
1620,183303,Girnanagar,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3411,74.5111,520,14.89,0,4,99,2.5
1621,183304,Gondegaon,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3511,74.5511,520,11.28,0,4,99,2.5
1622,183306,Higane Dehare,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3211,74.4522,520,20.66,0,4,99,2.5
1623,183305,Hinganwadi,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3811,74.5211,520,15.59,0,4,99,2.5
1624,183307,Hirenagar,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.3911,74.5811,520,11.53,0,4,99,2.5
1625,183308,Hiswal Bk.,Nandgaon,Nashik,Nandgaon AWS,2026-04-09,2026-04-09,15.0,20.6334,74.7932,520,38.93,0,4,99,2.5
1626,183309,Hiswal Kh.,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.6211,74.7811,520,37.19,0,3,68,2.8
1627,183310,Jalgaon Bk.,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.2511,74.8822,520,25.09,0,3,68,2.8
1628,183311,Jalgaon Kh.,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.2588,74.8911,520,25.78,0,3,68,2.8
1629,183312,Jamdhri,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3111,74.5511,520,10.31,0,3,68,2.8
1630,183313,Jategaon,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.229,74.8736,520,25.0,0,3,68,2.8
1631,183314,Jawalki,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3411,74.6111,520,5.33,0,3,68,2.8
1632,183315,Kalamdari,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3511,74.5822,520,8.42,0,3,68,2.8
1633,183316,Karhi,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3822,74.5211,520,15.65,0,3,68,2.8
1634,183317,Kasabkheda,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3911,74.5511,520,13.7,0,3,68,2.8
1635,183318,Kasari,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3111,74.5111,520,14.49,0,3,68,2.8
1636,183319,Khadgaon,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3411,74.5811,520,7.97,0,3,68,2.8
1637,183320,Khirdi Patode,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3511,74.6122,520,6.03,0,3,68,2.8
1638,183321,Kondhar,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3822,74.5844,520,10.55,0,3,68,2.8
1639,183322,Krantinagar,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3911,74.6011,520,10.36,0,3,68,2.8
1640,183323,Kusumtel,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3111,74.4522,520,20.63,0,3,68,2.8
1641,183324,Laxminagar,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3411,74.5211,520,13.88,0,3,68,2.8
1642,183325,Lodhare,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.2541,74.92,520,28.84,0,3,68,2.8
1643,183326,Lohshingve,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3511,74.5511,520,11.28,0,3,68,2.8
1644,183327,Malegaon (K),Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.5576,74.5247,520,30.47,0,3,68,2.8
1645,183328,Malgaon,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.4566,74.6404,520,16.33,0,3,68,2.8
1646,183329,Malharwadi,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3811,74.5822,520,10.61,0,3,68,2.8
1647,183330,Mandwad,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3911,74.6111,520,9.89,0,3,68,2.8
1648,183331,Manglane,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3111,74.4822,520,17.5,0,3,68,2.8
1649,183332,Manikpunj,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3411,74.5111,520,14.89,0,3,68,2.8
1650,183333,Mohegaon,Nandgaon,Nashik,Nandgaon AWS,2026-03-09,2026-03-09,10.0,20.3511,74.5511,520,11.28,0,3,68,2.8
1651,183334,Morzar,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3811,74.5844,520,10.45,0,2,40,12.4
1652,183335,Muldongri,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3911,74.6011,520,10.36,0,2,40,12.4
1653,183336,Nagapur,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3111,74.4522,520,20.63,0,2,40,12.4
1654,183337,Nandur,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3211,74.4822,520,17.54,0,2,40,12.4
1655,183338,Navsari,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3411,74.5111,520,14.89,0,2,40,12.4
1656,183339,Naydongri,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.35,74.8322,520,19.51,0,2,40,12.4
1657,183340,New Panzan,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3511,74.5511,520,11.28,0,2,40,12.4
1658,183341,Palashi,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3811,74.5844,520,10.45,0,2,40,12.4
1659,183342,Panewadi,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3911,74.6011,520,10.36,0,2,40,12.4
1660,183343,Panzandev,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3111,74.4522,520,20.63,0,2,40,12.4
1661,183344,Pardhadi,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3411,74.5211,520,13.88,0,2,40,12.4
1662,183345,Pimparkhed,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3086,74.7829,520,13.86,0,2,40,12.4
1663,183346,Pimprale,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3511,74.5511,520,11.28,0,2,40,12.4
1664,183347,Pimprihaveli,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3811,74.5822,520,10.61,0,2,40,12.4
1665,183348,Pokhari Patode,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3911,74.6111,520,9.89,0,2,40,12.4
1666,183349,Rankheda,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3111,74.4822,520,17.5,0,2,40,12.4
1667,183350,Rohile (Bk),Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3411,74.5111,520,14.89,0,2,40,12.4
1668,183351,Sakora,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3511,74.5511,520,11.28,0,2,40,12.4
1669,183352,Satane,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3811,74.5844,520,10.45,0,2,40,12.4
1670,183353,Sawargaon,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.377,74.7941,520,16.77,0,2,40,12.4
1671,183354,Shashrinagar,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3911,74.6011,520,10.36,0,2,40,12.4
1672,183355,Shriramnagar,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3111,74.4522,520,20.63,0,2,40,12.4
1673,183356,Soyegaon,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3411,74.5211,520,13.88,0,2,40,12.4
1674,183357,Takali Bk.,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3511,74.5511,520,11.28,0,2,40,12.4
1675,183358,Takali Kh.,Nandgaon,Nashik,Nandgaon AWS,2026-02-09,2026-02-09,20.0,20.3622,74.5611,520,10.94,0,2,40,12.4
1676,183359,Talwade,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3977,74.7498,520,14.26,0,1,9,1.2
1677,183360,Tandulwadi,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3811,74.5822,520,10.61,0,1,9,1.2
1678,183361,Vahelgaon,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3911,74.6111,520,9.89,0,1,9,1.2
1679,183365,Vanjarwadi,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3111,74.4822,520,17.5,0,1,9,1.2
1680,183362,Wadali Bk.,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3411,74.5111,520,14.89,0,1,9,1.2
1681,183363,Wadali Kh.,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3511,74.5211,520,14.2,0,1,9,1.2
1682,183364,Wakhari,Nandgaon,Nashik,Nandgaon AWS,2026-01-09,2026-01-09,5.0,20.3811,74.5844,520,10.45,0,1,9,1.2
1683,183366,Ambebahula,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,19.9122,73.7111,600,11.26,0,1,9,3.5
1684,183367,Belatgavhan,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,19.9311,73.7544,600,7.07,0,1,9,3.5
1685,183368,Belgaon Dhaga,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,19.9678,73.6889,600,9.84,0,1,9,3.5
1686,183369,Chandgiri,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,19.9822,73.8544,600,7.82,0,1,9,3.5
1687,183370,Chandshi,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.0284,73.7429,600,5.77,0,1,9,3.5
1688,183371,Dahegaon,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,19.9511,73.9111,600,14.37,0,1,9,3.5
1689,183372,Dari,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.0522,73.7111,600,9.98,0,1,9,3.5
1690,183373,Devargaon,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.0111,73.6522,600,13.56,0,1,9,3.5
1691,183374,Dhondegaon,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.0822,73.6811,600,14.56,0,1,9,3.5
1692,183375,Donwade,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.0311,73.6922,600,10.25,0,1,9,3.5
1693,183376,Dudgaon,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.0911,73.7511,600,11.64,0,1,9,3.5
1694,183377,Dugaon,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.073,73.6857,600,13.5,0,1,9,3.5
1695,183378,Eklahare,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,19.9722,73.8811,600,10.75,0,1,9,3.5
1696,183379,Ganeshgaon N.,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.0111,73.6122,600,17.69,0,1,9,3.5
1697,183380,Ganeshgaon T.,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,19.9811,73.6811,600,10.38,0,1,9,3.5
1698,183381,Gangamhalungi,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.0511,73.6522,600,14.98,0,1,9,3.5
1699,183382,Gangavarhe,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,20.0119,73.6734,600,11.4,0,1,9,3.5
1700,183383,Gaulane,Nashik,Nashik,Nashik AWS,2026-01-09,2026-01-09,5.0,19.9061,73.7408,600,10.19,0,1,9,3.5
1701,183384,Girnare,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0737,73.6612,605,16.2,0,4,99,4.0
1702,183385,Govardhan,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.9972,73.6841,595,10.2,0,4,99,4.0
1703,183386,Hinganwedhe,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.9231,73.6934,602,11.04,0,4,99,4.0
1704,273454,Indira Nagar,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.9734,73.7812,590,0.74,0,4,99,4.0
1705,183387,Jakhori,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0152,73.9143,585,14.57,0,4,99,4.0
1706,183388,Jalalpur,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0381,73.7431,612,7.52,0,4,99,4.0
1707,183389,Jategaon,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.9237,73.6484,615,15.11,0,4,99,4.0
1708,183390,Kalavi,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.1042,73.6451,622,19.73,0,4,99,4.0
1709,183391,Kotamgaon,Nashik,Nashik,Niphad AWS,2026-04-09,2026-04-09,10.0,20.1474,74.2051,570,11.62,0,4,99,4.0
1710,183392,Ladchi,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0831,73.6952,618,14.49,0,4,99,4.0
1711,183393,Lahvit,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.8514,73.815,590,14.76,0,4,99,4.0
1712,183394,Lakhalgaon,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.9986,73.9213,582,14.91,0,4,99,4.0
1713,183395,Lohshingve,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.9821,73.9242,582,15.07,0,4,99,4.0
1714,183396,Madsangvi,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0241,73.9213,580,15.56,0,4,99,4.0
1715,183397,Mahadeopur,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.9832,73.7121,610,7.1,0,4,99,4.0
1716,183398,Mahirawani,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0112,73.6732,615,11.69,0,4,99,4.0
1717,183399,Matori,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0531,73.7742,602,8.15,0,4,99,4.0
1718,183400,Mohagaon,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0142,73.6531,618,13.79,0,4,99,4.0
1719,183401,Mungsara,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0821,73.6832,625,15.2,0,4,99,4.0
1720,183402,Nagalwadi,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0952,73.6241,630,20.72,0,4,99,4.0
1721,183403,Naikwadi,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.1066,73.6424,622,20.12,0,4,99,4.0
1722,183404,Nanegaon,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.9312,73.7541,598,6.06,0,4,99,4.0
1723,183405,Odha,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,20.0177,73.9132,585,14.54,0,4,99,4.0
1724,183406,Ozerkhede,Nashik,Nashik,Niphad AWS,2026-04-09,2026-04-09,10.0,20.2581,73.9542,575,26.3,0,4,99,4.0
1725,183407,Palse,Nashik,Nashik,Nashik AWS,2026-04-09,2026-04-09,10.0,19.9231,73.8542,588,10.01,0,4,99,4.0
1726,183408,Pimpalgaon,Nashik,Nashik,Nashik AWS,2026-03-09,2026-03-09,5.0,19.7098,73.6877,625,31.56,0,3,68,2.8
